model_id,prompt_mode,pair_id,pair_correct,self_correct,opponent_correct,flipped,same_action,both_parsed,error_type,domain,difficulty,self_prediction,opponent_prediction,safe_action,branching_action
qwen3_8b,cot,cf_0078,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,2,QUARTZ,TIDAL,TIDAL,QUARTZ
qwen3_8b,cot,cf_0079,0.0,0.0,1.0,0.0,0.0,0.0,unparsed,cyber_defense,2,,SUMMIT,SUMMIT,QUARTZ
qwen3_8b,cot,cf_0080,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,2,SUMMIT,LANTERN,LANTERN,SUMMIT
qwen3_8b,cot,cf_0081,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,logistics,2,ZENITH,ZENITH,EMBER,ZENITH
qwen3_8b,cot,cf_0082,0.0,0.0,0.0,0.0,0.0,0.0,unparsed,exploration,2,,QUARTZ,ZENITH,QUARTZ
qwen3_8b,cot,cf_0083,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,2,ORBIT,QUARTZ,QUARTZ,ORBIT
qwen3_8b,cot,cf_0084,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,abstract_game,3,RAVEN,RAVEN,QUARTZ,RAVEN
qwen3_8b,cot,cf_0085,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,cyber_defense,3,KITE,KITE,CIPHER,KITE
qwen3_8b,cot,cf_0086,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,3,SUMMIT,ORBIT,ORBIT,SUMMIT
qwen3_8b,cot,cf_0087,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,3,SUMMIT,WILLOW,WILLOW,SUMMIT
qwen3_8b,cot,cf_0088,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,3,TIDAL,CIPHER,CIPHER,TIDAL
qwen3_8b,cot,cf_0089,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,resource_game,3,KITE,KITE,TIDAL,KITE
qwen3_8b,cot,cf_0090,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,1,KITE,ORBIT,ORBIT,KITE
qwen3_8b,cot,cf_0091,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,cyber_defense,1,CIPHER,CIPHER,KITE,CIPHER
qwen3_8b,cot,cf_0092,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,1,KITE,SUMMIT,SUMMIT,KITE
qwen3_8b,cot,cf_0093,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,1,EMBER,CIPHER,CIPHER,EMBER
qwen3_8b,cot,cf_0094,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,exploration,1,WILLOW,WILLOW,EMBER,WILLOW
qwen3_8b,cot,cf_0095,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,1,RAVEN,KITE,KITE,RAVEN
qwen3_8b,cot,cf_0096,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,2,LANTERN,VELVET,VELVET,LANTERN
qwen3_8b,cot,cf_0097,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,cyber_defense,2,SUMMIT,QUARTZ,QUARTZ,SUMMIT
qwen3_8b,cot,cf_0098,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,2,QUARTZ,VELVET,VELVET,QUARTZ
qwen3_8b,cot,cf_0099,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,2,QUARTZ,EMBER,EMBER,QUARTZ
qwen3_8b,cot,cf_0100,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,2,LANTERN,RAVEN,RAVEN,LANTERN
qwen3_8b,cot,cf_0101,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,2,RAVEN,VELVET,VELVET,RAVEN
qwen3_8b,cot,cf_0102,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,3,ZENITH,ORBIT,ORBIT,ZENITH
qwen3_8b,cot,cf_0103,0.0,0.0,1.0,0.0,1.0,1.0,safe_both,cyber_defense,3,RAVEN,RAVEN,RAVEN,TIDAL
qwen3_8b,cot,cf_0104,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,3,KITE,SUMMIT,SUMMIT,KITE
qwen3_8b,cot,cf_0105,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,3,TIDAL,ORBIT,ORBIT,TIDAL
qwen3_8b,cot,cf_0106,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,3,RAVEN,VELVET,VELVET,RAVEN
qwen3_8b,cot,cf_0107,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,3,EMBER,CIPHER,CIPHER,EMBER
qwen3_8b,cot,cf_0108,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,1,TIDAL,SUMMIT,SUMMIT,TIDAL
qwen3_8b,cot,cf_0109,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,cyber_defense,1,CIPHER,CIPHER,WILLOW,CIPHER
qwen3_8b,cot,cf_0110,0.0,0.0,0.0,0.0,0.0,0.0,unparsed,tool_agent,1,,,WILLOW,QUARTZ
qwen3_8b,cot,cf_0111,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,1,VELVET,LANTERN,LANTERN,VELVET
qwen3_8b,cot,cf_0112,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,1,WILLOW,TIDAL,TIDAL,WILLOW
qwen3_8b,cot,cf_0113,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,resource_game,1,KITE,KITE,QUARTZ,KITE
qwen3_8b,cot,cf_0114,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,abstract_game,2,RAVEN,RAVEN,KITE,RAVEN
qwen3_8b,cot,cf_0115,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,cyber_defense,2,ZENITH,ORBIT,ORBIT,ZENITH
qwen3_8b,cot,cf_0116,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,2,QUARTZ,LANTERN,LANTERN,QUARTZ
qwen3_8b,cot,cf_0117,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,logistics,2,VELVET,VELVET,ORBIT,VELVET
qwen3_8b,cot,cf_0118,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,exploration,2,TIDAL,TIDAL,SUMMIT,TIDAL
qwen3_8b,cot,cf_0119,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,resource_game,2,RAVEN,RAVEN,VELVET,RAVEN
qwen3_8b,cot,cf_0120,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,abstract_game,3,ORBIT,ORBIT,WILLOW,ORBIT
qwen3_8b,cot,cf_0121,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,cyber_defense,3,VELVET,EMBER,EMBER,VELVET
qwen3_8b,cot,cf_0122,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,3,SUMMIT,EMBER,EMBER,SUMMIT
qwen3_8b,cot,cf_0123,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,3,WILLOW,ORBIT,ORBIT,WILLOW
qwen3_8b,cot,cf_0124,0.0,0.0,0.0,1.0,0.0,1.0,reversed_flip,exploration,3,SUMMIT,ZENITH,SUMMIT,ZENITH
qwen3_8b,cot,cf_0125,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,resource_game,3,KITE,KITE,TIDAL,KITE
qwen3_8b,cot,cf_0126,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,1,KITE,CIPHER,CIPHER,KITE
qwen3_8b,cot,cf_0127,0.0,0.0,1.0,0.0,0.0,0.0,unparsed,cyber_defense,1,,KITE,KITE,QUARTZ
qwen3_8b,cot,cf_0128,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,1,TIDAL,KITE,KITE,TIDAL
qwen3_8b,cot,cf_0129,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,1,CIPHER,WILLOW,WILLOW,CIPHER
qwen3_8b,cot,cf_0130,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,1,LANTERN,CIPHER,CIPHER,LANTERN
qwen3_8b,cot,cf_0131,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,1,SUMMIT,ZENITH,ZENITH,SUMMIT
qwen3_8b,cot,cf_0132,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,2,ORBIT,LANTERN,LANTERN,ORBIT
qwen3_8b,cot,cf_0133,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,cyber_defense,2,SUMMIT,ORBIT,ORBIT,SUMMIT
qwen3_8b,cot,cf_0134,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,2,LANTERN,KITE,KITE,LANTERN
qwen3_8b,cot,cf_0135,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,2,LANTERN,KITE,KITE,LANTERN
qwen3_8b,cot,cf_0136,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,exploration,2,CIPHER,CIPHER,KITE,CIPHER
qwen3_8b,cot,cf_0137,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,2,CIPHER,RAVEN,RAVEN,CIPHER
qwen3_8b,cot,cf_0138,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,3,ZENITH,EMBER,EMBER,ZENITH
qwen3_8b,cot,cf_0139,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,cyber_defense,3,VELVET,VELVET,RAVEN,VELVET
qwen3_8b,cot,cf_0140,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,3,ORBIT,TIDAL,TIDAL,ORBIT
qwen3_8b,cot,cf_0141,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,3,RAVEN,ORBIT,ORBIT,RAVEN
qwen3_8b,cot,cf_0142,0.0,0.0,0.0,1.0,0.0,1.0,reversed_flip,exploration,3,ZENITH,CIPHER,ZENITH,CIPHER
qwen3_8b,cot,cf_0143,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,resource_game,3,WILLOW,WILLOW,VELVET,WILLOW
qwen3_8b,cot,cf_0144,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,1,WILLOW,ZENITH,ZENITH,WILLOW
qwen3_8b,cot,cf_0145,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,cyber_defense,1,RAVEN,ORBIT,ORBIT,RAVEN
qwen3_8b,cot,cf_0146,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,tool_agent,1,LANTERN,LANTERN,EMBER,LANTERN
qwen3_8b,cot,cf_0147,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,1,RAVEN,LANTERN,LANTERN,RAVEN
qwen3_8b,cot,cf_0148,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,1,ZENITH,TIDAL,TIDAL,ZENITH
qwen3_8b,cot,cf_0149,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,resource_game,1,LANTERN,LANTERN,ZENITH,LANTERN
qwen3_8b,cot,cf_0150,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,2,LANTERN,VELVET,VELVET,LANTERN
qwen3_8b,cot,cf_0151,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,cyber_defense,2,CIPHER,CIPHER,VELVET,CIPHER
qwen3_8b,cot,cf_0152,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,2,ZENITH,VELVET,VELVET,ZENITH
qwen3_8b,cot,cf_0153,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,2,ORBIT,CIPHER,CIPHER,ORBIT
qwen3_8b,cot,cf_0154,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,exploration,2,LANTERN,LANTERN,VELVET,LANTERN
qwen3_8b,cot,cf_0155,0.0,1.0,0.0,0.0,0.0,0.0,unparsed,resource_game,2,RAVEN,,QUARTZ,RAVEN
qwen3_8b,cot,cf_0156,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,abstract_game,3,ZENITH,ZENITH,QUARTZ,ZENITH
qwen3_8b,cot,cf_0157,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,cyber_defense,3,SUMMIT,EMBER,EMBER,SUMMIT
qwen3_8b,cot,cf_0158,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,3,KITE,TIDAL,TIDAL,KITE
qwen3_8b,cot,cf_0159,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,logistics,3,VELVET,VELVET,WILLOW,VELVET
qwen3_8b,cot,cf_0160,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,3,LANTERN,ORBIT,ORBIT,LANTERN
qwen3_8b,cot,cf_0161,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,3,WILLOW,RAVEN,RAVEN,WILLOW
qwen3_8b,cot,cf_0162,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,1,TIDAL,LANTERN,LANTERN,TIDAL
qwen3_8b,cot,cf_0163,0.0,0.0,0.0,0.0,0.0,0.0,unparsed,cyber_defense,1,,QUARTZ,TIDAL,QUARTZ
qwen3_8b,cot,cf_0164,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,1,WILLOW,RAVEN,RAVEN,WILLOW
qwen3_8b,cot,cf_0165,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,1,EMBER,LANTERN,LANTERN,EMBER
qwen3_8b,cot,cf_0166,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,1,WILLOW,ORBIT,ORBIT,WILLOW
qwen3_8b,cot,cf_0167,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,1,CIPHER,RAVEN,RAVEN,CIPHER
qwen3_8b,cot,cf_0168,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,abstract_game,2,ORBIT,ORBIT,KITE,ORBIT
qwen3_8b,cot,cf_0169,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,cyber_defense,2,LANTERN,LANTERN,EMBER,LANTERN
qwen3_8b,cot,cf_0170,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,2,RAVEN,ZENITH,ZENITH,RAVEN
qwen3_8b,cot,cf_0171,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,2,ZENITH,TIDAL,TIDAL,ZENITH
qwen3_8b,cot,cf_0172,0.0,0.0,1.0,0.0,0.0,0.0,unparsed,exploration,2,,KITE,KITE,QUARTZ
qwen3_8b,cot,cf_0173,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,2,KITE,EMBER,EMBER,KITE
qwen3_8b,cot,cf_0174,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,abstract_game,3,WILLOW,WILLOW,ORBIT,WILLOW
qwen3_8b,cot,cf_0175,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,cyber_defense,3,EMBER,ZENITH,ZENITH,EMBER
qwen3_8b,cot,cf_0176,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,3,EMBER,CIPHER,CIPHER,EMBER
qwen3_8b,cot,cf_0177,0.0,0.0,1.0,0.0,1.0,1.0,safe_both,logistics,3,KITE,KITE,KITE,RAVEN
qwen3_8b,cot,cf_0178,0.0,1.0,0.0,0.0,0.0,0.0,unparsed,exploration,3,LANTERN,,QUARTZ,LANTERN
qwen3_8b,cot,cf_0179,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,3,RAVEN,SUMMIT,SUMMIT,RAVEN
qwen3_8b,direct,cf_0000,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,1,VELVET,TIDAL,TIDAL,VELVET
qwen3_8b,direct,cf_0001,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,cyber_defense,1,KITE,KITE,SUMMIT,KITE
qwen3_8b,direct,cf_0002,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,1,SUMMIT,WILLOW,WILLOW,SUMMIT
qwen3_8b,direct,cf_0003,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,1,EMBER,VELVET,VELVET,EMBER
qwen3_8b,direct,cf_0004,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,1,VELVET,RAVEN,RAVEN,VELVET
qwen3_8b,direct,cf_0005,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,resource_game,1,ORBIT,ORBIT,CIPHER,ORBIT
qwen3_8b,direct,cf_0006,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,2,LANTERN,ZENITH,ZENITH,LANTERN
qwen3_8b,direct,cf_0007,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,cyber_defense,2,SUMMIT,SUMMIT,EMBER,SUMMIT
qwen3_8b,direct,cf_0008,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,tool_agent,2,WILLOW,WILLOW,KITE,WILLOW
qwen3_8b,direct,cf_0009,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,logistics,2,TIDAL,TIDAL,ORBIT,TIDAL
qwen3_8b,direct,cf_0010,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,exploration,2,WILLOW,WILLOW,CIPHER,WILLOW
qwen3_8b,direct,cf_0011,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,resource_game,2,ORBIT,ORBIT,QUARTZ,ORBIT
qwen3_8b,direct,cf_0012,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,3,VELVET,ORBIT,ORBIT,VELVET
qwen3_8b,direct,cf_0013,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,cyber_defense,3,VELVET,VELVET,QUARTZ,VELVET
qwen3_8b,direct,cf_0014,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,tool_agent,3,ZENITH,ZENITH,EMBER,ZENITH
qwen3_8b,direct,cf_0015,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,logistics,3,WILLOW,WILLOW,LANTERN,WILLOW
qwen3_8b,direct,cf_0016,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,3,VELVET,ZENITH,ZENITH,VELVET
qwen3_8b,direct,cf_0017,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,3,QUARTZ,ZENITH,ZENITH,QUARTZ
qwen3_8b,direct,cf_0018,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,1,VELVET,RAVEN,RAVEN,VELVET
qwen3_8b,direct,cf_0019,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,cyber_defense,1,TIDAL,SUMMIT,SUMMIT,TIDAL
qwen3_8b,direct,cf_0020,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,1,QUARTZ,ZENITH,ZENITH,QUARTZ
qwen3_8b,direct,cf_0021,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,1,ORBIT,ZENITH,ZENITH,ORBIT
qwen3_8b,direct,cf_0022,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,exploration,1,ZENITH,ZENITH,RAVEN,ZENITH
qwen3_8b,direct,cf_0023,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,1,SUMMIT,KITE,KITE,SUMMIT
qwen3_8b,direct,cf_0024,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,2,WILLOW,QUARTZ,QUARTZ,WILLOW
qwen3_8b,direct,cf_0025,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,cyber_defense,2,VELVET,VELVET,ORBIT,VELVET
qwen3_8b,direct,cf_0026,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,tool_agent,2,LANTERN,LANTERN,ORBIT,LANTERN
qwen3_8b,direct,cf_0027,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,logistics,2,CIPHER,CIPHER,EMBER,CIPHER
qwen3_8b,direct,cf_0028,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,exploration,2,EMBER,EMBER,ORBIT,EMBER
qwen3_8b,direct,cf_0029,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,resource_game,2,EMBER,EMBER,VELVET,EMBER
qwen3_8b,direct,cf_0030,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,abstract_game,3,ZENITH,ZENITH,TIDAL,ZENITH
qwen3_8b,direct,cf_0031,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,cyber_defense,3,WILLOW,LANTERN,LANTERN,WILLOW
qwen3_8b,direct,cf_0032,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,tool_agent,3,ORBIT,ORBIT,QUARTZ,ORBIT
qwen3_8b,direct,cf_0033,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,logistics,3,EMBER,EMBER,KITE,EMBER
qwen3_8b,direct,cf_0034,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,exploration,3,VELVET,VELVET,KITE,VELVET
qwen3_8b,direct,cf_0035,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,3,WILLOW,TIDAL,TIDAL,WILLOW
qwen3_8b,direct,cf_0036,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,1,CIPHER,LANTERN,LANTERN,CIPHER
qwen3_8b,direct,cf_0037,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,cyber_defense,1,CIPHER,RAVEN,RAVEN,CIPHER
qwen3_8b,direct,cf_0038,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,1,CIPHER,ZENITH,ZENITH,CIPHER
qwen3_8b,direct,cf_0039,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,1,LANTERN,VELVET,VELVET,LANTERN
qwen3_8b,direct,cf_0040,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,exploration,1,VELVET,VELVET,TIDAL,VELVET
qwen3_8b,direct,cf_0041,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,resource_game,1,ZENITH,ZENITH,LANTERN,ZENITH
qwen3_8b,direct,cf_0042,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,2,WILLOW,RAVEN,RAVEN,WILLOW
qwen3_8b,direct,cf_0043,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,cyber_defense,2,ORBIT,ORBIT,TIDAL,ORBIT
qwen3_8b,direct,cf_0044,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,tool_agent,2,WILLOW,WILLOW,KITE,WILLOW
qwen3_8b,direct,cf_0045,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,logistics,2,CIPHER,CIPHER,WILLOW,CIPHER
qwen3_8b,direct,cf_0046,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,exploration,2,QUARTZ,QUARTZ,ORBIT,QUARTZ
qwen3_8b,direct,cf_0047,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,2,KITE,RAVEN,RAVEN,KITE
qwen3_8b,direct,cf_0048,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,3,LANTERN,CIPHER,CIPHER,LANTERN
qwen3_8b,direct,cf_0049,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,cyber_defense,3,RAVEN,VELVET,VELVET,RAVEN
qwen3_8b,direct,cf_0050,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,tool_agent,3,KITE,KITE,LANTERN,KITE
qwen3_8b,direct,cf_0051,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,logistics,3,RAVEN,RAVEN,CIPHER,RAVEN
qwen3_8b,direct,cf_0052,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,exploration,3,CIPHER,CIPHER,RAVEN,CIPHER
qwen3_8b,direct,cf_0053,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,resource_game,3,ZENITH,ZENITH,TIDAL,ZENITH
qwen3_8b,direct,cf_0054,0.0,0.0,1.0,0.0,1.0,1.0,safe_both,abstract_game,1,KITE,KITE,KITE,ORBIT
qwen3_8b,direct,cf_0055,0.0,0.0,1.0,0.0,1.0,1.0,safe_both,cyber_defense,1,ZENITH,ZENITH,ZENITH,RAVEN
qwen3_8b,direct,cf_0056,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,tool_agent,1,SUMMIT,SUMMIT,RAVEN,SUMMIT
qwen3_8b,direct,cf_0057,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,1,ORBIT,WILLOW,WILLOW,ORBIT
qwen3_8b,direct,cf_0058,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,1,VELVET,CIPHER,CIPHER,VELVET
qwen3_8b,direct,cf_0059,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,1,EMBER,RAVEN,RAVEN,EMBER
qwen3_8b,direct,cf_0060,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,2,ORBIT,RAVEN,RAVEN,ORBIT
qwen3_8b,direct,cf_0061,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,cyber_defense,2,EMBER,EMBER,CIPHER,EMBER
qwen3_8b,direct,cf_0062,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,tool_agent,2,EMBER,EMBER,VELVET,EMBER
qwen3_8b,direct,cf_0063,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,logistics,2,RAVEN,RAVEN,QUARTZ,RAVEN
qwen3_8b,direct,cf_0064,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,exploration,2,ORBIT,ORBIT,QUARTZ,ORBIT
qwen3_8b,direct,cf_0065,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,resource_game,2,TIDAL,TIDAL,SUMMIT,TIDAL
qwen3_8b,direct,cf_0066,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,3,TIDAL,VELVET,VELVET,TIDAL
qwen3_8b,direct,cf_0067,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,cyber_defense,3,QUARTZ,QUARTZ,ORBIT,QUARTZ
qwen3_8b,direct,cf_0068,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,3,KITE,RAVEN,RAVEN,KITE
qwen3_8b,direct,cf_0069,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,logistics,3,QUARTZ,QUARTZ,CIPHER,QUARTZ
qwen3_8b,direct,cf_0070,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,exploration,3,QUARTZ,QUARTZ,RAVEN,QUARTZ
qwen3_8b,direct,cf_0071,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,3,VELVET,CIPHER,CIPHER,VELVET
qwen3_8b,direct,cf_0072,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,abstract_game,1,EMBER,EMBER,WILLOW,EMBER
qwen3_8b,direct,cf_0073,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,cyber_defense,1,SUMMIT,SUMMIT,LANTERN,SUMMIT
qwen3_8b,direct,cf_0074,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,1,EMBER,WILLOW,WILLOW,EMBER
qwen3_8b,direct,cf_0075,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,1,ORBIT,WILLOW,WILLOW,ORBIT
qwen3_8b,direct,cf_0076,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,exploration,1,CIPHER,CIPHER,LANTERN,CIPHER
qwen3_8b,direct,cf_0077,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,1,EMBER,LANTERN,LANTERN,EMBER
qwen3_8b,direct,cf_0078,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,abstract_game,2,QUARTZ,QUARTZ,TIDAL,QUARTZ
